Time,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out
16:08:07,25.79,25.55,25.50,24.44,24.21,25.50
16:08:08,26.73,26.73,25.00,23.96,23.62,25.75
16:08:09,28.59,28.19,25.75,24.47,24.13,25.75
16:08:10,25.79,25.79,25.00,24.70,24.35,25.75
16:08:11,26.70,26.70,25.00,25.13,25.01,25.25
16:08:12,24.84,24.61,25.50,24.70,24.35,25.75
16:08:13,24.85,24.50,25.75,24.20,23.86,25.75
16:08:14,24.82,24.59,25.50,23.97,23.63,25.75
16:08:15,25.76,25.64,25.25,23.96,23.73,25.50
16:08:16,24.81,24.69,25.25,23.96,23.51,26.00
16:08:17,24.01,23.90,25.25,24.44,24.32,25.25
16:08:18,26.66,26.53,25.25,24.93,24.58,25.75
16:08:19,23.06,23.06,25.00,24.92,24.57,25.75
